School,OFF Rating,DEF Rating,OVR Rating,OFF Rank,DEF Rank,OVR Rank
Principia,37.81,25.24,63.04,1,1,1
Scott City,12.83,16.19,29.02,8,2,2
Woodland,28.37,-0.16,28.21,2,46,3
Miller Career Academy,17.51,4.94,22.45,3,19,4
Whitfield,17.19,3.71,20.89,4,25,5
Mid-Buchanan,13.99,4.66,18.65,5,22,6
Seymour,6.04,11.75,17.78,21,4,7
Liberty (Mountain View),11.77,5.9,17.67,9,12,8
Greenwood,3.3,11.64,14.94,29,6,9
Sparta,8.41,5.02,13.43,12,18,10
Willow Springs,7.6,4.93,12.53,16,20,11
Palmyra,-0.6,12.95,12.35,41,3,12
Monroe City,0.53,11.75,12.27,37,5,13
North Platte,13.47,-1.62,11.85,6,50,14
Caruthersville,13.33,-1.87,11.46,7,51,15
Thayer,6.08,5.37,11.45,20,16,16
Central (New Madrid County),9.21,1.66,10.88,11,35,17
Dixon,11.27,-1.97,9.3,10,52,18
Centralia,3.35,5.76,9.12,28,13,19
Malden,8.36,0.37,8.73,13,43,20
Jefferson (Festus),6.19,2.51,8.7,19,28,21
Belle,6.03,1.3,7.33,22,37,22
Duchesne,1.26,5.44,6.7,33,15,23
Skyline,5.02,1.66,6.68,23,34,24
Gainesville,7.36,-0.97,6.39,17,47,25
Fatima,0.57,5.34,5.91,36,17,26
Twin Rivers,3.68,1.22,4.9,25,38,27
Stockton,-1.8,6.46,4.67,53,10,28
New Heights Christian,2.82,1.75,4.57,30,33,29
East Buchanan,0.58,3.89,4.47,35,24,30
Lamar,8.01,-3.93,4.08,14,58,31
Valley Park,6.42,-2.97,3.44,18,55,32
Lafayette County,-1.02,3.95,2.93,46,23,33
Arcadia Valley,3.46,-1.46,2.0,27,49,34
Hermann,-7.13,9.07,1.95,68,8,35
North Callaway,1.82,0.12,1.94,32,45,36
Miller,-3.24,4.85,1.6,57,21,37
Licking,-0.79,2.37,1.58,44,29,38
Ava,-0.81,2.35,1.54,45,30,39
Pierce City,-10.08,11.51,1.43,78,7,40
University Academy Charter,0.15,1.15,1.31,38,39,41
West Platte,-1.44,2.25,0.81,51,31,42
Bowling Green,-1.26,1.57,0.31,49,36,43
Ash Grove,-2.37,2.65,0.28,55,27,44
East Prairie,-0.46,0.19,-0.27,39,44,45
Steelville,-1.44,1.02,-0.42,50,40,46
Montgomery County,-2.39,1.77,-0.62,56,32,47
Fair Grove,3.61,-5.21,-1.6,26,64,48
Versailles,4.78,-6.46,-1.69,24,70,49
Diamond,-9.75,7.56,-2.19,76,9,50
Bishop LeBlond,-8.22,6.0,-2.21,70,11,51
Macon,-8.07,5.5,-2.57,69,14,52
South Callaway,2.08,-4.76,-2.67,31,62,53
South Harrison,-2.3,-3.5,-5.8,54,56,54
McKinley Classical Leadership,7.8,-13.71,-5.91,15,92,55
Houston,-1.66,-5.12,-6.79,52,63,56
Carrollton,1.15,-8.48,-7.33,34,76,57
West County,-6.59,-1.4,-7.99,63,48,58
Lone Jack,-0.7,-7.6,-8.3,42,74,59
Marionville,-9.21,0.86,-8.35,74,41,60
El Dorado Springs,-5.18,-3.72,-8.9,59,57,61
Kelly,-4.4,-4.64,-9.03,58,60,62
Lexington,-0.75,-8.41,-9.17,43,75,63
Windsor,-6.79,-2.51,-9.3,64,54,64
Portageville,-11.66,0.4,-11.26,85,42,65
Saxony Lutheran,-9.44,-2.11,-11.56,75,53,66
Laquey,-1.11,-10.6,-11.71,47,81,67
Elsberry,-5.68,-6.23,-11.91,61,69,68
Southwest (Washburn),-8.51,-4.13,-12.65,72,59,69
Soldan International Studies,-16.74,3.7,-13.04,95,26,70
Sarcoxie,-6.96,-7.25,-14.21,66,73,71
South Shelby,-5.45,-9.76,-15.21,60,79,72
St. Pius X (Festus),-0.54,-14.95,-15.49,40,93,73
Iberia,-5.89,-10.54,-16.44,62,80,74
Adrian,-10.62,-6.08,-16.7,80,68,75
Cole Camp,-13.56,-5.28,-18.84,88,65,76
Brookfield,-6.99,-11.89,-18.88,67,84,77
Kingston,-6.96,-13.13,-20.09,65,90,78
Hancock,-13.38,-7.16,-20.54,86,71,79
Grandview (Hillsboro),-15.98,-4.67,-20.65,92,61,80
Linn,-13.68,-7.21,-20.89,90,72,81
Lawson,-15.71,-5.77,-21.48,91,67,82
Clark County,-9.86,-12.29,-22.15,77,86,83
Highland,-16.67,-5.64,-22.3,94,66,84
Holden,-10.67,-11.83,-22.5,81,83,85
Veritas Christian Academy,-8.92,-13.62,-22.54,73,91,86
Stover,-10.39,-12.43,-22.82,79,88,87
Butler,-11.02,-12.34,-23.37,84,87,88
KIPP St. Louis Sr.,-10.94,-12.81,-23.76,82,89,89
Cabool,-13.56,-11.17,-24.73,87,82,90
Crossroads Prep Charter,-16.27,-9.57,-25.84,93,78,91
Trenton,-10.95,-15.19,-26.14,83,94,92
New Covenant Academy,-1.2,-25.56,-26.76,48,102,93
Hogan Prep Academy Charter,-17.76,-12.0,-29.76,98,85,94
Clearwater,-8.28,-21.73,-30.01,71,101,95
Conway,-13.57,-16.84,-30.41,89,98,96
Sherwood,-23.78,-8.92,-32.7,101,77,97
Mark Twain,-17.11,-16.37,-33.48,96,95,98
Missouri Military Academy,-17.32,-16.55,-33.87,97,96,99
Bishop DuBourg,-19.11,-19.52,-38.63,99,100,100
Lathrop,-22.85,-17.84,-40.68,100,99,101
Believe Acad Charter,-37.26,-16.7,-53.97,103,97,102
Bourbon,-30.27,-30.04,-60.32,102,103,103
