School,OFF Rating,DEF Rating,OVR Rating,OFF Rank,DEF Rank,OVR Rank
Puxico,17.19,12.29,29.49,3,4,1
Hartville,4.18,22.06,26.24,23,1,2
Eugene,10.38,13.61,23.99,10,2,3
Bernie,11.52,11.92,23.44,6,5,4
Charleston,17.28,6.03,23.31,2,13,5
Hayti,14.67,8.44,23.11,5,7,6
Van Buren,21.23,-3.8,17.42,1,51,7
Mansfield,15.57,1.76,17.33,4,30,8
Norwood,8.87,8.02,16.89,12,9,9
Chaffee,8.7,7.59,16.29,13,10,10
Crane,3.4,12.75,16.15,25,3,11
South Pemiscot,8.21,5.93,14.14,15,14,12
Salisbury,3.11,7.06,10.17,27,12,13
Glasgow,6.61,3.41,10.02,18,22,14
South Iron,4.27,4.94,9.22,22,17,15
St. Vincent,7.67,1.4,9.07,16,33,16
Gallatin,-0.86,9.32,8.46,37,6,17
East Carter,6.0,2.23,8.24,19,27,18
Advance,5.18,3.01,8.19,20,25,19
Senath-Hornersville,6.84,0.32,7.16,17,38,20
Galena,11.5,-5.0,6.5,7,55,21
St. Paul Lutheran (Concordia),-2.25,7.44,5.19,45,11,22
West Nodaway with Nodaway-Holt,0.73,4.46,5.19,32,19,23
Russellville,10.59,-5.84,4.74,9,60,24
New Franklin,-0.99,5.51,4.52,38,15,25
Bakersfield,-0.47,4.55,4.08,34,18,26
Penney,2.6,1.37,3.96,28,34,27
Lincoln,-4.69,8.15,3.46,55,8,28
Alton,10.87,-7.56,3.3,8,71,29
Fordland,8.94,-5.74,3.2,11,59,30
Neelyville,5.1,-2.71,2.39,21,46,31
Van-Far,0.27,2.04,2.31,33,28,32
Tipton,2.18,0.09,2.27,29,39,33
Harrisburg,-1.5,3.52,2.02,41,21,34
Blue Eye,-1.47,3.21,1.74,40,24,35
Campbell,-1.37,2.92,1.55,39,26,36
Crest Ridge,-2.2,3.35,1.15,44,23,37
Schuyler County,8.36,-7.26,1.11,14,68,38
Westran,-0.81,1.49,0.68,36,32,39
Maysville,-2.45,1.96,-0.49,46,29,40
Greenville,-2.48,1.68,-0.81,47,31,41
Scotland County,1.89,-3.98,-2.08,30,53,42
Silex,3.35,-7.69,-4.34,26,72,43
Louisiana,0.92,-5.29,-4.37,31,57,44
Clopton,-9.86,5.0,-4.86,75,16,45
Calvary Lutheran,-5.15,-0.5,-5.65,56,41,46
Tarkio with Fairfax,-6.7,0.54,-6.17,64,36,47
Valle Catholic,-6.24,-0.69,-6.93,63,42,48
Lockwood,-7.34,0.34,-7.0,69,37,49
Paris with Faith Walk,-11.85,3.66,-8.19,82,20,50
Canton,-0.74,-7.54,-8.28,35,70,51
Appleton City,-5.4,-2.93,-8.33,60,48,52
Gloria Deo Academy,-5.78,-2.63,-8.4,62,44,53
Thomas Jefferson Independent Day,-4.64,-3.8,-8.45,54,50,54
Green Ridge,-8.74,0.01,-8.73,73,40,55
Naylor,-1.76,-7.41,-9.17,42,69,56
Newburg,3.85,-13.28,-9.43,24,92,57
Archie,-3.32,-6.83,-10.15,49,63,58
Bloomfield,-11.65,1.19,-10.46,80,35,59
Putnam County,-3.59,-7.11,-10.69,51,65,60
Spokane,-5.29,-5.43,-10.71,59,58,61
New Bloomfield,-7.29,-5.24,-12.53,68,56,62
Slater,-1.91,-10.84,-12.76,43,85,63
Vienna,-4.38,-8.55,-12.93,53,77,64
Albany,-9.44,-3.84,-13.28,74,52,65
New Haven,-6.75,-6.6,-13.35,65,62,66
Pleasant Hope,-5.25,-9.13,-14.38,58,78,67
Macks Creek,-3.55,-11.28,-14.83,50,89,68
Wellington-Napoleon,-12.7,-2.86,-15.57,86,47,69
Oran,-5.78,-10.15,-15.93,61,83,70
Marion C. Early,-4.14,-12.27,-16.41,52,90,71
Academie Lafayette,-8.24,-8.34,-16.59,72,76,72
Valley,-7.09,-10.15,-17.24,66,82,73
Marceline,-12.81,-5.0,-17.8,87,54,74
Oak Ridge,-10.12,-7.91,-18.03,76,75,75
Northland Christian,-12.25,-6.33,-18.58,83,61,76
Winona,-17.57,-1.21,-18.78,94,43,77
Fayette,-7.82,-10.98,-18.8,70,87,78
Meadow Heights,-2.8,-16.49,-19.3,48,100,79
Lutheran (Kansas City),-11.78,-7.8,-19.59,81,74,80
Wheaton,-7.19,-12.93,-20.12,67,91,81
Purdy,-13.43,-6.86,-20.29,89,64,82
Sturgeon,-17.69,-2.65,-20.34,96,45,83
Knox County,-12.45,-9.21,-21.67,85,79,84
Brentwood,-12.28,-9.63,-21.91,84,81,85
Osceola,-14.5,-7.7,-22.2,91,73,86
St. Joseph Christian,-18.86,-3.59,-22.45,100,49,87
Jasper,-13.13,-9.56,-22.69,88,80,88
Crocker,-5.18,-17.96,-23.14,57,103,89
