School,OFF Rating,DEF Rating,OVR Rating,OFF Rank,DEF Rank,OVR Rank
Rockhurst,23.12,32.69,55.81,18,1,1
Kickapoo,25.64,28.85,54.49,8,2,2
De Smet Jesuit,29.38,24.17,53.54,2,5,3
Chaminade College Prep,34.44,18.9,53.34,1,17,4
Lee's Summit,28.25,21.38,49.63,3,11,5
Staley,23.89,25.66,49.55,16,4,6
Oak Park,27.88,20.53,48.42,4,13,7
North Kansas City,21.67,26.48,48.15,20,3,8
Lee's Summit North,23.52,19.78,43.29,17,15,9
Blue Springs South,25.87,16.99,42.86,6,22,10
Cardinal Ritter,24.77,18.09,42.86,10,19,11
St. Dominic,19.8,22.5,42.3,21,8,12
Nixa,26.46,15.79,42.26,5,26,13
Christian Brothers College,24.59,14.14,38.73,13,36,14
Rolla,23.9,14.16,38.06,15,35,15
Battle,24.68,13.24,37.93,12,38,16
Rock Bridge,16.9,20.96,37.86,27,12,17
Jackson,15.15,22.43,37.58,31,9,18
Francis Howell Central,25.77,11.13,36.9,7,43,19
Eureka,13.31,23.28,36.58,39,6,20
Marquette,24.72,11.69,36.41,11,40,21
Park Hill,19.47,16.49,35.95,23,24,22
Pattonville,19.77,16.13,35.9,22,25,23
Park Hill South,16.7,19.04,35.74,28,16,24
Grain Valley,12.42,22.23,34.65,41,10,25
Liberty,14.36,20.24,34.6,34,14,26
Lafayette (Wildwood),18.46,15.69,34.15,24,27,27
Glendale,25.01,8.88,33.89,9,50,28
Blue Springs,24.23,9.45,33.68,14,47,29
Liberty North,17.86,15.5,33.36,25,28,30
Raymore-Peculiar,15.66,17.69,33.35,30,20,31
Republic,9.83,23.06,32.9,48,7,32
Lindbergh,13.41,18.84,32.25,38,18,33
Ozark,17.16,15.05,32.21,26,31,34
Branson,22.26,8.31,30.57,19,51,35
Francis Howell,12.59,16.72,29.31,40,23,36
Summit Christian Academy,13.78,15.2,28.99,36,29,37
SLUH,9.61,17.67,27.28,49,21,38
Lee's Summit West,11.21,14.89,26.09,45,33,39
Truman,14.52,11.31,25.82,33,41,40
Smith-Cotton,11.45,13.03,24.48,43,39,41
Hickman,14.83,7.7,22.53,32,53,42
Kirkwood,8.59,13.89,22.49,50,37,43
Neosho,11.52,10.52,22.04,42,45,44
Joplin,11.43,9.9,21.33,44,46,45
Seckman,14.03,6.52,20.56,35,55,46
Parkway West,4.76,15.08,19.84,56,30,47
Parkway South,4.14,15.01,19.16,59,32,48
Ft. Zumwalt West,10.34,5.63,15.97,47,56,49
Liberty (Wentzville),1.44,14.33,15.77,62,34,50
Carthage,4.25,11.29,15.54,58,42,51
Hazelwood Central,8.13,7.25,15.38,51,54,52
Oakville,7.23,7.9,15.13,53,52,53
Francis Howell North,13.66,1.16,14.82,37,59,54
Ritenour,4.56,9.29,13.84,57,48,55
Timberland,16.16,-2.64,13.52,29,63,56
Troy Buchanan,7.13,5.62,12.75,54,57,57
Central (St. Joseph),1.84,10.8,12.63,61,44,58
Ft. Zumwalt North,10.94,0.49,11.43,46,60,59
Hazelwood West,6.58,4.27,10.85,55,58,60
Waynesville,1.21,9.16,10.37,63,49,61
Fort Osage,7.27,-1.58,5.69,52,61,62
Northwest (Cedar Hill),-0.81,-1.95,-2.76,64,62,63
Fox,2.14,-5.49,-3.35,60,64,64
