School,OFF Rating,DEF Rating,OVR Rating,OFF Rank,DEF Rank,OVR Rank
Logan-Rogersville,25.42,31.57,56.99,4,1,1
Vashon,30.95,20.47,51.42,1,3,2
Benton,21.3,25.35,46.65,6,2,3
St. Mary's South Side,30.92,6.31,37.23,2,35,4
Clayton,29.6,6.27,35.87,3,36,5
Orchard Farm,20.69,12.26,32.95,8,18,6
Blair Oaks,16.93,15.33,32.26,12,8,7
Lift for Life Academy Charter,21.98,10.25,32.23,5,20,8
Bolivar,11.57,18.31,29.88,22,5,9
St. Michael the Archangel,17.25,12.38,29.62,10,16,10
Dexter,12.65,14.7,27.36,19,9,11
Lutheran North,15.93,10.15,26.08,13,21,12
St. Francis Borgia,15.27,10.71,25.98,14,19,13
Harrisonville,11.63,14.13,25.76,21,11,14
St. Charles West,5.17,19.54,24.71,43,4,15
Center,9.75,14.49,24.24,28,10,16
Nevada,4.93,17.92,22.85,44,6,17
Forsyth,13.0,8.05,21.05,17,31,18
Southern Boone,6.95,13.93,20.88,39,12,19
Smithville,13.6,6.7,20.3,16,34,20
Hallsville,10.58,9.7,20.27,23,22,21
Osage,21.19,-1.09,20.1,7,61,22
St. James,7.18,12.7,19.88,37,14,23
Notre Dame (Cape Girardeau),9.81,9.61,19.43,27,24,24
Mexico,9.92,8.39,18.32,26,26,25
Clever,0.93,16.1,17.03,61,7,26
Springfield Catholic,17.15,-0.2,16.94,11,58,27
Mountain Grove,12.67,3.97,16.64,18,41,28
Bayless,8.12,8.34,16.46,32,29,29
Boonville,7.28,7.38,14.66,35,33,30
Oak Grove,9.07,5.43,14.5,30,37,31
Maplewood-Richmond Hts.,11.75,2.65,14.39,20,45,32
Ewing Marion Kauffman,1.21,12.65,13.86,60,15,33
Potosi,14.71,-1.42,13.3,15,62,34
Maryville,3.69,9.5,13.19,49,25,35
Moberly,9.49,3.43,12.92,29,43,36
St. Charles,7.32,5.41,12.73,34,38,37
Kirksville,-1.52,13.05,11.53,65,13,38
Barstow,2.71,8.38,11.08,56,27,39
Jennings,18.33,-7.27,11.06,9,87,40
East Newton,1.49,8.37,9.87,58,28,41
Salem,7.48,2.02,9.5,33,48,42
Lutheran St. Charles,6.8,2.33,9.13,40,47,43
Priory,4.34,4.69,9.03,46,39,44
Confluence Prep Academy Charter,7.21,1.7,8.91,36,50,45
Ste. Genevieve,6.98,1.61,8.59,38,51,46
Fredericktown,4.74,3.78,8.52,45,42,47
Mt. Vernon,3.75,4.04,7.79,48,40,48
Strafford,5.24,1.95,7.19,42,49,49
Marshall,10.04,-3.09,6.95,25,71,50
Lafayette (St. Joseph),-1.29,8.07,6.77,63,30,51
Chillicothe,-6.45,12.31,5.86,81,17,52
Clinton,8.48,-2.68,5.81,31,67,53
Fulton,5.39,0.25,5.64,41,56,54
Pleasant Hill,10.28,-5.05,5.22,24,80,55
Doniphan,3.44,-0.25,3.2,52,59,56
Owensville,-6.75,9.63,2.88,82,23,57
Eldon,2.71,-0.87,1.84,55,60,58
Winfield,-6.31,7.69,1.38,80,32,59
Savannah,-1.52,2.87,1.35,64,44,60
Central (Kansas City),3.66,-2.74,0.92,50,68,61
St. Clair,-1.92,2.39,0.46,66,46,62
Knob Noster,1.32,-1.64,-0.32,59,64,63
Odessa,1.78,-2.27,-0.49,57,66,64
North County,3.46,-4.26,-0.8,51,75,65
Gateway,2.91,-4.66,-1.75,54,78,66
Monett,-3.49,0.98,-2.51,71,53,67
California,-2.8,0.26,-2.54,67,55,68
Hollister,-0.53,-2.9,-3.43,62,69,69
Aurora,4.25,-8.17,-3.92,47,89,70
Cassville,-4.15,0.12,-4.03,73,57,71
Kennett,-5.46,1.12,-4.34,75,52,72
Buffalo,-3.15,-3.04,-6.19,69,70,73
Southeast,-3.37,-3.14,-6.51,70,72,74
Richmond,3.09,-10.16,-7.07,53,91,75
Reeds Spring,-10.02,0.49,-9.53,86,54,76
Cuba,-6.26,-3.37,-9.63,79,73,77
Perryville,-5.7,-4.37,-10.07,78,76,78
Sullivan,-5.57,-5.04,-10.6,76,79,79
Sumner,-4.19,-6.46,-10.65,74,84,80
Affton,-2.95,-7.72,-10.67,68,88,81
Excelsior Springs,-9.66,-1.46,-11.12,85,63,82
Normandy Collaborative,-8.14,-4.59,-12.73,83,77,83
Herculaneum,-3.54,-9.39,-12.93,72,90,84
Collegiate School of Med-Bio Science with Central Visual and Performing Arts,-8.93,-5.53,-14.47,84,83,85
Cameron,-10.34,-5.23,-15.57,87,82,86
Wright City,-15.93,-3.86,-19.78,90,74,87
Paseo Academy,-14.32,-6.62,-20.95,88,85,88
Warsaw,-19.56,-1.91,-21.46,91,65,89
STEAM Academy,-14.85,-7.07,-21.93,89,86,90
Seneca,-20.59,-5.2,-25.79,92,81,91
Central (Park Hills),-5.67,-20.53,-26.2,77,95,92
Metro,-25.8,-13.82,-39.62,94,92,93
Gateway Science Charter,-23.86,-19.81,-43.67,93,94,94
Roosevelt,-26.29,-18.55,-44.84,95,93,95
Guadalupe Centers Charter,-37.6,-26.74,-64.34,96,96,96
